acct_id,person_id,platform,username,display_name,email,type,department,title,manager_id,hr_status,status,last_login,dormancy_days,mfa_enabled,is_admin,created_at
acct-sal-ID-0120-049177,ID-0120,salesforce,brian.sparks,Brian Sparks,rebekahserrano@example.org,human,Legal,Legal Counsel,ID-0037,active,active,2026-06-11T01:44:11.753005,9,True,False,2026-01-04T12:44:11.753005
acct-git-ID-0120-c9a499,ID-0120,github,brians69,Brian Sparks,rebekahserrano@example.org,human,Legal,Legal Counsel,ID-0037,active,active,2026-06-01T11:44:11.753005,19,False,True,2024-09-07T12:44:11.753005
acct-act-ID-0121-03ec01,ID-0121,active_directory,richard.nelson,Richard Nelson,scott74@example.net,human,Sales,VP Sales,ID-0113,active,active,2026-05-26T16:44:11.753005,24,True,False,2024-11-03T12:44:11.753005
acct-sal-ID-0121-ce5339,ID-0121,salesforce,richard.nelson,Richard Nelson,scott74@example.net,human,Sales,VP Sales,ID-0113,active,active,2026-05-31T08:44:11.753005,20,True,False,2024-09-25T12:44:11.753005
acct-git-ID-0121-d57bdf,ID-0121,github,richardn69,Richard Nelson,scott74@example.net,human,Sales,VP Sales,ID-0113,active,active,2026-05-30T02:44:11.753005,21,True,False,2025-09-19T12:44:11.753005
acct-okt-ID-0121-6c06b0,ID-0121,okta,richard.nelson,Richard Nelson,scott74@example.net,human,Sales,VP Sales,ID-0113,active,active,2026-06-13T10:44:11.753005,7,True,False,2024-10-19T12:44:11.753005
acct-git-ID-0122-7416ac,ID-0122,github,pamelan18,Pamela Navarro,mkim@example.org,human,Legal,Compliance Manager,ID-0005,terminated,active,2026-06-09T05:44:11.753005,11,True,True,2025-02-10T12:44:11.753005
acct-aws-ID-0122-126d79,ID-0122,aws_iam,pnavarro,Pamela Navarro,mkim@example.org,human,Legal,Compliance Manager,ID-0005,terminated,active,2026-05-29T06:44:11.753005,22,True,False,2025-05-01T12:44:11.753005
acct-sal-ID-0123-7a4c59,ID-0123,salesforce,stephanie.key,Stephanie Key,anthony39@example.net,human,DevOps,Platform Engineer,ID-0048,active,active,2026-06-05T10:44:11.753005,15,False,False,2024-09-10T12:44:11.753005
acct-git-ID-0123-4421f2,ID-0123,github,stephaniek31,Stephanie Key,anthony39@example.net,human,DevOps,Platform Engineer,ID-0048,active,active,2026-06-10T16:44:11.753005,9,True,True,2025-12-11T12:44:11.753005
acct-act-ID-0124-6b236d,ID-0124,active_directory,denise.moon,Denise Moon,barbara27@example.net,human,Product,Senior PM,ID-0103,active,active,2026-05-31T01:44:11.753005,20,False,True,2026-04-07T12:44:11.753005
acct-git-ID-0124-631531,ID-0124,github,denisem75,Denise Moon,barbara27@example.net,human,Product,Senior PM,ID-0103,active,active,2026-06-18T19:44:11.753005,1,True,False,2025-08-30T12:44:11.753005
acct-okt-ID-0124-b76d5b,ID-0124,okta,denise.moon,Denise Moon,barbara27@example.net,human,Product,Senior PM,ID-0103,active,active,2026-06-03T04:44:11.753005,17,True,False,2025-10-12T12:44:11.753005
acct-sal-ID-0125-b2eed2,ID-0125,salesforce,tanya.harrison,Tanya Harrison,wendygraham@example.com,human,Product,Senior PM,ID-0076,active,active,2026-05-24T21:44:11.753005,26,True,False,2025-06-05T12:44:11.753005
acct-aws-ID-0125-613e87,ID-0125,aws_iam,tharrison,Tanya Harrison,wendygraham@example.com,human,Product,Senior PM,ID-0076,active,active,2026-05-26T07:44:11.753005,25,True,True,2026-05-05T12:44:11.753005
acct-aws-ID-0126-e2919e,ID-0126,aws_iam,mrivera,Mia Rivera,qcook@example.org,human,Finance,Financial Analyst,ID-0077,active,active,2026-05-25T06:44:11.753005,26,False,False,2024-07-15T12:44:11.753005
acct-git-ID-0126-6894cb,ID-0126,github,miar96,Mia Rivera,qcook@example.org,human,Finance,Financial Analyst,ID-0077,active,active,2026-05-23T19:44:11.753005,27,True,True,2025-09-29T12:44:11.753005
acct-sal-ID-0127-48912f,ID-0127,salesforce,benjamin.miller,Benjamin Miller,zroberts@example.net,human,HR,Recruiter,ID-0102,active,active,2026-06-09T15:44:11.753005,10,True,True,2025-03-29T12:44:11.753005
acct-act-ID-0127-03f87f,ID-0127,active_directory,benjamin.miller,Benjamin Miller,zroberts@example.net,human,HR,Recruiter,ID-0102,active,active,2026-05-26T20:44:11.753005,24,True,False,2024-07-20T12:44:11.753005
acct-aws-ID-0127-52486d,ID-0127,aws_iam,bmiller,Benjamin Miller,zroberts@example.net,human,HR,Recruiter,ID-0102,active,active,2026-06-03T01:44:11.753005,17,True,True,2024-11-19T12:44:11.753005
acct-git-ID-0127-2ca3db,ID-0127,github,benjaminm60,Benjamin Miller,zroberts@example.net,human,HR,Recruiter,ID-0102,active,active,2026-06-11T19:44:11.753005,8,True,True,2025-07-11T12:44:11.753005
acct-aws-ID-0128-ed08de,ID-0128,aws_iam,ddaniels,Diane Daniels,marcus68@example.org,human,DevOps,SRE,ID-0114,active,active,2026-06-06T01:44:11.753005,14,False,False,2024-08-08T12:44:11.753005
acct-act-ID-0128-233f4d,ID-0128,active_directory,diane.daniels,Diane Daniels,marcus68@example.org,human,DevOps,SRE,ID-0114,active,active,2026-05-25T21:44:11.753005,25,True,True,2026-03-01T12:44:11.753005
acct-git-ID-0128-e11edc,ID-0128,github,dianed88,Diane Daniels,marcus68@example.org,human,DevOps,SRE,ID-0114,active,active,2026-05-23T12:44:11.753005,28,True,False,2024-08-04T12:44:11.753005
acct-sal-ID-0128-cc464d,ID-0128,salesforce,diane.daniels,Diane Daniels,marcus68@example.org,human,DevOps,SRE,ID-0114,active,active,2026-06-11T21:44:11.753005,8,True,False,2024-09-15T12:44:11.753005
acct-aws-ID-0129-31df62,ID-0129,aws_iam,cjimenez,Cindy Jimenez,hbrown@example.com,human,IT Operations,IT Admin,ID-0009,active,active,2026-06-16T19:44:11.753005,3,True,False,2024-09-28T12:44:11.753005
acct-act-ID-0129-ab958c,ID-0129,active_directory,cindy.jimenez,Cindy Jimenez,hbrown@example.com,human,IT Operations,IT Admin,ID-0009,active,active,2026-06-17T13:44:11.753005,2,True,False,2025-05-31T12:44:11.753005
acct-git-ID-0129-936a8d,ID-0129,github,cindyj87,Cindy Jimenez,hbrown@example.com,human,IT Operations,IT Admin,ID-0009,active,active,2026-06-12T04:44:11.753005,8,True,True,2025-11-23T12:44:11.753005
acct-sal-ID-0130-61d6bf,ID-0130,salesforce,andrea.pennington,Andrea Pennington,nwolf@example.com,human,DevOps,Platform Engineer,ID-0087,active,active,2026-05-28T13:44:11.753005,22,True,False,2025-04-30T12:44:11.753005
acct-okt-ID-0130-0370b1,ID-0130,okta,andrea.pennington,Andrea Pennington,nwolf@example.com,human,DevOps,Platform Engineer,ID-0087,active,active,2026-05-31T22:44:11.753005,19,True,False,2026-01-22T12:44:11.753005
acct-git-ID-0131-9143fd,ID-0131,github,anthonym78,Anthony Mccoy,fgilmore@example.org,human,Product,VP Product,ID-0058,active,active,2026-06-20T02:44:11.753005,0,True,False,2026-02-15T12:44:11.753005
acct-okt-ID-0131-4f03bd,ID-0131,okta,anthony.mccoy,Anthony Mccoy,fgilmore@example.org,human,Product,VP Product,ID-0058,active,active,2026-06-17T06:44:11.753005,3,True,False,2025-10-10T12:44:11.753005
acct-sal-ID-0131-d61da1,ID-0131,salesforce,anthony.mccoy,Anthony Mccoy,fgilmore@example.org,human,Product,VP Product,ID-0058,active,active,2026-05-22T08:44:11.753005,29,True,False,2025-09-23T12:44:11.753005
acct-okt-ID-0132-9815d5,ID-0132,okta,andrea.davis,Andrea Davis,jennifercollins@example.org,human,Product,Product Manager,ID-0063,active,active,2026-06-17T03:44:11.753005,3,True,False,2025-01-13T12:44:11.753005
acct-aws-ID-0132-ecad84,ID-0132,aws_iam,adavis,Andrea Davis,jennifercollins@example.org,human,Product,Product Manager,ID-0063,active,active,2026-06-08T18:44:11.753005,11,True,True,2026-03-27T12:44:11.753005
acct-act-ID-0132-f7ac35,ID-0132,active_directory,andrea.davis,Andrea Davis,jennifercollins@example.org,human,Product,Product Manager,ID-0063,active,active,2026-06-19T02:44:11.753005,1,True,False,2024-12-07T12:44:11.753005
acct-sal-ID-0132-aad40d,ID-0132,salesforce,andrea.davis,Andrea Davis,jennifercollins@example.org,human,Product,Product Manager,ID-0063,active,active,2026-05-22T17:44:11.753005,28,True,True,2025-11-11T12:44:11.753005
acct-git-ID-0133-ce23cf,ID-0133,github,tyronem36,Tyrone Moran,murraydavid@example.org,human,IT Operations,Help Desk,ID-0093,active,active,2026-06-02T14:44:11.753005,17,True,False,2025-02-14T12:44:11.753005
acct-sal-ID-0133-c8099f,ID-0133,salesforce,tyrone.moran,Tyrone Moran,murraydavid@example.org,human,IT Operations,Help Desk,ID-0093,active,active,2026-05-22T05:44:11.753005,29,True,True,2025-03-05T12:44:11.753005
acct-git-ID-0134-942129,ID-0134,github,stephent27,Stephen Thomas,robert77@example.org,human,Security,SOC Analyst,ID-0002,active,active,2026-05-24T14:44:11.753005,26,True,False,2024-10-23T12:44:11.753005
acct-sal-ID-0134-5ab069,ID-0134,salesforce,stephen.thomas,Stephen Thomas,robert77@example.org,human,Security,SOC Analyst,ID-0002,active,active,2026-06-16T06:44:11.753005,4,True,False,2025-09-03T12:44:11.753005
acct-okt-ID-0135-3fea43,ID-0135,okta,michelle.hill,Michelle Hill,sandraromero@example.org,human,DevOps,Infrastructure Lead,ID-0085,active,active,2026-05-27T17:44:11.753005,23,True,False,2026-01-17T12:44:11.753005
acct-sal-ID-0135-6103e4,ID-0135,salesforce,michelle.hill,Michelle Hill,sandraromero@example.org,human,DevOps,Infrastructure Lead,ID-0085,active,active,2026-06-12T00:44:11.753005,8,True,False,2025-08-03T12:44:11.753005
acct-git-ID-0135-4d01a3,ID-0135,github,michelleh75,Michelle Hill,sandraromero@example.org,human,DevOps,Infrastructure Lead,ID-0085,active,active,2026-05-30T16:44:11.753005,20,True,False,2024-08-31T12:44:11.753005
acct-sal-ID-0136-58ccc2,ID-0136,salesforce,joseph.smith,Joseph Smith,ymorgan@example.net,human,Security,Security Engineer,ID-0086,active,active,2026-06-17T02:44:11.753005,3,True,True,2025-08-21T12:44:11.753005
acct-git-ID-0136-00bd2b,ID-0136,github,josephs56,Joseph Smith,ymorgan@example.net,human,Security,Security Engineer,ID-0086,active,active,2026-05-26T10:44:11.753005,25,False,False,2026-04-28T12:44:11.753005
acct-act-ID-0136-e247a9,ID-0136,active_directory,joseph.smith,Joseph Smith,ymorgan@example.net,human,Security,Security Engineer,ID-0086,active,active,2026-06-09T18:44:11.753005,10,False,False,2025-04-10T12:44:11.753005
acct-sal-ID-0137-9ca7c4,ID-0137,salesforce,sean.washington,Sean Washington,mary97@example.org,human,Legal,Legal Counsel,ID-0006,active,active,2026-06-09T07:44:11.753005,11,True,False,2025-09-10T12:44:11.753005
acct-act-ID-0137-2444ef,ID-0137,active_directory,sean.washington,Sean Washington,mary97@example.org,human,Legal,Legal Counsel,ID-0006,active,active,2026-06-14T21:44:11.753005,5,True,False,2024-07-11T12:44:11.753005
acct-git-ID-0137-bd0c1f,ID-0137,github,seanw70,Sean Washington,mary97@example.org,human,Legal,Legal Counsel,ID-0006,active,active,2026-05-31T13:44:11.753005,19,True,False,2024-11-15T12:44:11.753005
acct-sal-ID-0138-88dfec,ID-0138,salesforce,sarah.kane,Sarah Kane,andrea86@example.com,human,IT Operations,Help Desk,ID-0134,active,active,2026-05-28T11:44:11.753005,23,True,True,2025-08-28T12:44:11.753005
acct-okt-ID-0138-312f21,ID-0138,okta,sarah.kane,Sarah Kane,andrea86@example.com,human,IT Operations,Help Desk,ID-0134,active,active,2026-06-14T16:44:11.753005,5,True,True,2025-01-18T12:44:11.753005
acct-aws-ID-0138-d32843,ID-0138,aws_iam,skane,Sarah Kane,andrea86@example.com,human,IT Operations,Help Desk,ID-0134,active,active,2026-05-26T00:44:11.753005,25,True,True,2024-10-24T12:44:11.753005
acct-git-ID-0138-6b2cc1,ID-0138,github,sarahk59,Sarah Kane,andrea86@example.com,human,IT Operations,Help Desk,ID-0134,active,active,2026-06-04T08:44:11.753005,16,True,True,2025-08-16T12:44:11.753005
acct-act-ID-0139-53bad3,ID-0139,active_directory,bradley.garner,Bradley Garner,ashleyhall@example.com,human,DevOps,SRE,ID-0034,active,active,2026-06-01T04:44:11.753005,19,True,True,2026-05-02T12:44:11.753005
acct-git-ID-0139-8d0331,ID-0139,github,bradleyg33,Bradley Garner,ashleyhall@example.com,human,DevOps,SRE,ID-0034,active,active,2026-06-16T03:44:11.753005,4,False,True,2025-12-18T12:44:11.753005
acct-okt-ID-0139-71120e,ID-0139,okta,bradley.garner,Bradley Garner,ashleyhall@example.com,human,DevOps,SRE,ID-0034,active,active,2026-05-30T05:44:11.753005,21,False,False,2025-12-23T12:44:11.753005
acct-git-ID-0140-c56c40,ID-0140,github,tinas41,Tina Simpson,qhughes@example.net,human,Legal,Legal Counsel,ID-0049,active,active,2026-06-04T01:44:11.753005,16,True,False,2025-10-30T12:44:11.753005
acct-act-ID-0140-c4d277,ID-0140,active_directory,tina.simpson,Tina Simpson,qhughes@example.net,human,Legal,Legal Counsel,ID-0049,active,active,2026-05-29T06:44:11.753005,22,True,False,2025-06-25T12:44:11.753005
acct-sal-ID-0140-9e1721,ID-0140,salesforce,tina.simpson,Tina Simpson,qhughes@example.net,human,Legal,Legal Counsel,ID-0049,active,active,2026-05-29T06:44:11.753005,22,True,True,2026-03-29T12:44:11.753005
acct-act-ID-0141-aa4a5e,ID-0141,active_directory,molly.sawyer,Molly Sawyer,martineztammy@example.com,human,Product,VP Product,ID-0111,active,active,2026-05-26T13:44:11.753005,24,True,True,2025-01-20T12:44:11.753005
acct-aws-ID-0141-712341,ID-0141,aws_iam,msawyer,Molly Sawyer,martineztammy@example.com,human,Product,VP Product,ID-0111,active,active,2026-06-16T16:44:11.753005,3,True,True,2026-03-21T12:44:11.753005
acct-git-ID-0141-03c23b,ID-0141,github,mollys26,Molly Sawyer,martineztammy@example.com,human,Product,VP Product,ID-0111,active,active,2026-05-30T16:44:11.753005,20,True,True,2025-04-30T12:44:11.753005
acct-git-ID-0142-8a8be0,ID-0142,github,jennifero79,Jennifer Ortiz,dgarcia@example.org,human,Legal,Compliance Manager,ID-0138,active,active,2026-06-05T15:44:11.753005,14,True,True,2025-12-14T12:44:11.753005
acct-aws-ID-0142-d84d08,ID-0142,aws_iam,jortiz,Jennifer Ortiz,dgarcia@example.org,human,Legal,Compliance Manager,ID-0138,active,active,2026-06-20T11:44:11.753005,0,True,False,2024-08-25T12:44:11.753005
acct-okt-ID-0142-d3e684,ID-0142,okta,jennifer.ortiz,Jennifer Ortiz,dgarcia@example.org,human,Legal,Compliance Manager,ID-0138,active,active,2026-06-06T19:44:11.753005,13,True,False,2024-06-21T12:44:11.753005
acct-act-ID-0142-0d1c33,ID-0142,active_directory,jennifer.ortiz,Jennifer Ortiz,dgarcia@example.org,human,Legal,Compliance Manager,ID-0138,active,active,2026-05-25T08:44:11.753005,26,True,True,2024-12-02T12:44:11.753005
acct-git-ID-0143-75ca3a,ID-0143,github,matthews22,Matthew Schwartz,charlesharrington@example.com,human,Security,Security Analyst,ID-0051,active,active,2026-06-19T03:44:11.753005,1,True,False,2024-09-24T12:44:11.753005
acct-aws-ID-0143-10d290,ID-0143,aws_iam,mschwartz,Matthew Schwartz,charlesharrington@example.com,human,Security,Security Analyst,ID-0051,active,active,2026-06-17T11:44:11.753005,3,False,True,2024-08-05T12:44:11.753005
acct-okt-ID-0144-2d2c12,ID-0144,okta,norman.stewart,Norman Stewart,christianmelissa@example.net,human,HR,Recruiter,ID-0014,active,active,2026-06-07T12:44:11.753005,13,True,True,2025-09-27T12:44:11.753005
acct-act-ID-0144-d79743,ID-0144,active_directory,norman.stewart,Norman Stewart,christianmelissa@example.net,human,HR,Recruiter,ID-0014,active,active,2026-05-29T01:44:11.753005,22,True,False,2026-02-02T12:44:11.753005
acct-sal-ID-0144-24a70c,ID-0144,salesforce,norman.stewart,Norman Stewart,christianmelissa@example.net,human,HR,Recruiter,ID-0014,active,active,2026-05-31T22:44:11.753005,19,True,False,2025-11-18T12:44:11.753005
acct-git-ID-0144-4564ee,ID-0144,github,normans53,Norman Stewart,christianmelissa@example.net,human,HR,Recruiter,ID-0014,active,active,2026-05-23T10:44:11.753005,28,True,True,2025-05-06T12:44:11.753005
acct-aws-ID-0145-826bc0,ID-0145,aws_iam,cwelch,Casey Welch,cbrennan@example.net,human,IT Operations,IT Admin,ID-0144,terminated,active,2026-06-05T03:44:11.753005,15,True,False,2025-08-03T12:44:11.753005
acct-git-ID-0145-9c484f,ID-0145,github,caseyw48,Casey Welch,cbrennan@example.net,human,IT Operations,IT Admin,ID-0144,terminated,active,2026-06-20T05:44:11.753005,0,True,True,2025-08-12T12:44:11.753005
acct-okt-ID-0145-78c624,ID-0145,okta,casey.welch,Casey Welch,cbrennan@example.net,human,IT Operations,IT Admin,ID-0144,terminated,active,2026-05-27T02:44:11.753005,24,True,True,2025-08-23T12:44:11.753005
acct-sal-ID-0145-57eb77,ID-0145,salesforce,casey.welch,Casey Welch,cbrennan@example.net,human,IT Operations,IT Admin,ID-0144,terminated,active,2026-06-09T13:44:11.753005,10,True,False,2026-03-03T12:44:11.753005
acct-sal-ID-0146-018175,ID-0146,salesforce,kathleen.padilla,Kathleen Padilla,wendy16@example.org,human,IT Operations,IT Admin,ID-0076,active,active,2026-06-17T03:44:11.753005,3,True,False,2025-03-21T12:44:11.753005
acct-git-ID-0146-8b2bf8,ID-0146,github,kathleenp93,Kathleen Padilla,wendy16@example.org,human,IT Operations,IT Admin,ID-0076,active,active,2026-05-25T19:44:11.753005,25,False,False,2024-12-01T12:44:11.753005
acct-aws-ID-0147-b59a28,ID-0147,aws_iam,bflynn,Brandon Flynn,wallaceheather@example.org,human,IT Operations,IT Admin,ID-0083,active,active,2026-06-01T11:44:11.753005,19,True,False,2025-07-29T12:44:11.753005
acct-sal-ID-0147-076440,ID-0147,salesforce,brandon.flynn,Brandon Flynn,wallaceheather@example.org,human,IT Operations,IT Admin,ID-0083,active,active,2026-06-16T23:44:11.753005,3,True,True,2025-04-08T12:44:11.753005
acct-act-ID-0147-71fc63,ID-0147,active_directory,brandon.flynn,Brandon Flynn,wallaceheather@example.org,human,IT Operations,IT Admin,ID-0083,active,active,2026-05-30T23:44:11.753005,20,True,False,2024-10-24T12:44:11.753005
acct-git-ID-0147-9d54be,ID-0147,github,brandonf41,Brandon Flynn,wallaceheather@example.org,human,IT Operations,IT Admin,ID-0083,active,active,2026-06-17T10:44:11.753005,3,True,True,2025-03-24T12:44:11.753005
acct-aws-ID-0148-ced92a,ID-0148,aws_iam,aknight,Amanda Knight,michael62@example.org,human,IT Operations,IT Manager,ID-0006,active,active,2026-06-01T15:44:11.753005,18,True,False,2025-10-29T12:44:11.753005
acct-okt-ID-0148-06266f,ID-0148,okta,amanda.knight,Amanda Knight,michael62@example.org,human,IT Operations,IT Manager,ID-0006,active,active,2026-06-16T20:44:11.753005,3,True,True,2025-06-04T12:44:11.753005
acct-git-ID-0148-102095,ID-0148,github,amandak12,Amanda Knight,michael62@example.org,human,IT Operations,IT Manager,ID-0006,active,active,2026-06-06T08:44:11.753005,14,True,True,2024-08-22T12:44:11.753005
acct-okt-ID-0149-cbf679,ID-0149,okta,christine.allen,Christine Allen,georgemiller@example.com,human,Engineering,Engineering Manager,ID-0134,terminated,active,2026-06-13T05:44:11.753005,7,True,False,2026-03-28T12:44:11.753005
acct-act-ID-0150-0faa10,ID-0150,active_directory,jonathan.smith,Jonathan Smith,jesselittle@example.com,human,Sales,VP Sales,ID-0092,active,active,2026-06-08T00:44:11.753005,12,True,False,2024-12-17T12:44:11.753005
acct-aws-ID-0151-39a39a,ID-0151,aws_iam,ealexander,Eric Alexander,rsantana@example.net,human,IT Operations,IT Manager,ID-0022,active,active,2026-05-30T03:44:11.753005,21,True,False,2024-11-25T12:44:11.753005
acct-okt-ID-0152-db47c8,ID-0152,okta,john.bruce,John Bruce,vanessa46@example.net,human,HR,Recruiter,ID-0090,active,active,2026-05-30T02:44:11.753005,21,True,False,2025-04-20T12:44:11.753005
acct-aws-ID-0152-427708,ID-0152,aws_iam,jbruce,John Bruce,vanessa46@example.net,human,HR,Recruiter,ID-0090,active,active,2026-06-08T13:44:11.753005,11,True,False,2025-04-14T12:44:11.753005
acct-sal-ID-0153-84be39,ID-0153,salesforce,john.armstrong,John Armstrong,yvonnecastaneda@example.org,human,Marketing,Marketing Manager,ID-0106,active,active,2026-06-13T23:44:11.753005,6,True,False,2025-02-16T12:44:11.753005
acct-okt-ID-0154-ed2103,ID-0154,okta,randy.smith,Randy Smith,victoria40@example.net,human,IT Operations,IT Manager,ID-0051,terminated,active,2026-05-22T02:44:11.753005,29,True,False,2024-07-19T12:44:11.753005
acct-aws-ID-0155-79f1bb,ID-0155,aws_iam,khall,Kimberly Hall,lozanojulie@example.com,human,Marketing,Marketing Manager,ID-0047,active,active,2026-06-06T21:44:11.753005,13,True,False,2024-08-07T12:44:11.753005
acct-act-ID-0155-3471b1,ID-0155,active_directory,kimberly.hall,Kimberly Hall,lozanojulie@example.com,human,Marketing,Marketing Manager,ID-0047,active,active,2026-06-15T22:44:11.753005,4,True,False,2024-09-02T12:44:11.753005
acct-aws-ID-0156-3ba504,ID-0156,aws_iam,ele,Erica Le,jeffery39@example.com,human,IT Operations,IT Admin,ID-0152,active,active,2026-05-22T04:44:11.753005,29,True,False,2026-01-04T12:44:11.753005
acct-git-ID-0157-3ca40f,ID-0157,github,benjamink30,Benjamin Kramer,courtneyberger@example.net,human,HR,HR Specialist,ID-0099,active,active,2026-06-12T06:44:11.753005,8,True,False,2026-05-06T12:44:11.753005
acct-aws-ID-0157-a2afa0,ID-0157,aws_iam,bkramer,Benjamin Kramer,courtneyberger@example.net,human,HR,HR Specialist,ID-0099,active,active,2026-05-22T20:44:11.753005,28,True,False,2025-11-21T12:44:11.753005
acct-git-ID-0158-77c552,ID-0158,github,reneem61,Renee Murphy,rileyjessica@example.org,human,Legal,Compliance Manager,ID-0117,active,active,2026-06-18T17:44:11.753005,1,True,False,2025-04-13T12:44:11.753005
acct-act-ID-0159-58cf71,ID-0159,active_directory,nancy.diaz,Nancy Diaz,ithompson@example.net,human,Engineering,Software Engineer,ID-0115,active,active,2026-05-29T08:44:11.753005,22,True,False,2025-04-20T12:44:11.753005
acct-aws-ID-0159-cd3a08,ID-0159,aws_iam,ndiaz,Nancy Diaz,ithompson@example.net,human,Engineering,Software Engineer,ID-0115,active,active,2026-06-08T01:44:11.753005,12,True,False,2025-02-03T12:44:11.753005
acct-git-ID-0160-fdf087,ID-0160,github,juliem74,Julie Morgan,maria47@example.com,human,Marketing,Marketing Manager,ID-0118,active,active,2026-06-15T16:44:11.753005,4,True,False,2025-06-24T12:44:11.753005
acct-act-ID-0160-85d0ce,ID-0160,active_directory,julie.morgan,Julie Morgan,maria47@example.com,human,Marketing,Marketing Manager,ID-0118,active,active,2026-06-11T21:44:11.753005,8,True,False,2025-06-24T12:44:11.753005
acct-okt-ID-0160-6013fb,ID-0160,okta,julie.morgan,Julie Morgan,maria47@example.com,human,Marketing,Marketing Manager,ID-0118,active,active,2026-06-15T05:44:11.753005,5,True,False,2024-08-10T12:44:11.753005
acct-aws-ID-0161-4f3d2f,ID-0161,aws_iam,mramsey,Michelle Ramsey,mcdonaldcharles@example.org,human,Finance,CFO,ID-0130,active,active,2026-06-04T06:44:11.753005,16,True,False,2024-10-19T12:44:11.753005
acct-git-ID-0161-d9f3b8,ID-0161,github,micheller28,Michelle Ramsey,mcdonaldcharles@example.org,human,Finance,CFO,ID-0130,active,active,2026-06-12T20:44:11.753005,7,True,False,2025-07-10T12:44:11.753005
acct-okt-ID-0161-b3afe2,ID-0161,okta,michelle.ramsey,Michelle Ramsey,mcdonaldcharles@example.org,human,Finance,CFO,ID-0130,active,active,2026-05-24T18:44:11.753005,26,False,False,2025-10-26T12:44:11.753005
acct-act-ID-0162-8d94bf,ID-0162,active_directory,michael.gibbs,Michael Gibbs,zcoffey@example.net,human,Legal,Compliance Manager,ID-0127,active,active,2026-06-11T05:44:11.753005,9,False,False,2025-02-23T12:44:11.753005
acct-git-ID-0162-333aab,ID-0162,github,michaelg45,Michael Gibbs,zcoffey@example.net,human,Legal,Compliance Manager,ID-0127,active,active,2026-05-25T01:44:11.753005,26,False,False,2025-12-21T12:44:11.753005
acct-sal-ID-0162-3d40d0,ID-0162,salesforce,michael.gibbs,Michael Gibbs,zcoffey@example.net,human,Legal,Compliance Manager,ID-0127,active,active,2026-05-23T00:44:11.753005,28,True,False,2026-01-30T12:44:11.753005
acct-sal-ID-0163-bbeb1c,ID-0163,salesforce,emily.chambers,Emily Chambers,bakerdavid@example.com,human,Sales,VP Sales,ID-0152,active,active,2026-05-26T19:44:11.753005,24,True,False,2025-07-19T12:44:11.753005
acct-aws-ID-0163-bf3699,ID-0163,aws_iam,echambers,Emily Chambers,bakerdavid@example.com,human,Sales,VP Sales,ID-0152,active,active,2026-06-02T06:44:11.753005,18,True,False,2026-01-17T12:44:11.753005
acct-git-ID-0163-4a019e,ID-0163,github,emilyc62,Emily Chambers,bakerdavid@example.com,human,Sales,VP Sales,ID-0152,active,active,2026-05-29T02:44:11.753005,22,True,False,2026-01-30T12:44:11.753005
acct-sal-ID-0164-5f81c8,ID-0164,salesforce,emily.ruiz,Emily Ruiz,xcarson@example.org,human,IT Operations,IT Manager,ID-0073,terminated,active,2026-06-09T10:44:11.753005,11,True,False,2024-10-22T12:44:11.753005
acct-okt-ID-0164-647cf0,ID-0164,okta,emily.ruiz,Emily Ruiz,xcarson@example.org,human,IT Operations,IT Manager,ID-0073,terminated,active,2026-05-30T11:44:11.753005,21,False,False,2026-05-20T12:44:11.753005
acct-okt-ID-0165-fa3dff,ID-0165,okta,madison.blankenship,Madison Blankenship,rose31@example.net,human,IT Operations,Help Desk,ID-0105,active,active,2026-06-05T13:44:11.753005,14,True,False,2025-08-06T12:44:11.753005
acct-okt-ID-0166-8244b8,ID-0166,okta,sophia.torres,Sophia Torres,debra12@example.org,human,Marketing,Growth Engineer,ID-0001,active,active,2026-06-05T22:44:11.753005,14,True,False,2025-11-04T12:44:11.753005
acct-git-ID-0167-146da8,ID-0167,github,derekc78,Derek Chavez,pwilson@example.net,human,Engineering,Senior Engineer,ID-0123,active,active,2026-06-06T04:44:11.753005,14,True,False,2024-12-04T12:44:11.753005
acct-okt-ID-0168-5cc846,ID-0168,okta,nicole.pena,Nicole Pena,umatthews@example.org,human,Marketing,Marketing Manager,ID-0053,active,active,2026-06-14T03:44:11.753005,6,True,False,2025-05-02T12:44:11.753005
acct-sal-ID-0168-3b44b6,ID-0168,salesforce,nicole.pena,Nicole Pena,umatthews@example.org,human,Marketing,Marketing Manager,ID-0053,active,active,2026-05-25T15:44:11.753005,25,True,False,2026-01-22T12:44:11.753005
acct-act-ID-0168-4d8479,ID-0168,active_directory,nicole.pena,Nicole Pena,umatthews@example.org,human,Marketing,Marketing Manager,ID-0053,active,active,2026-06-07T01:44:11.753005,13,False,False,2025-03-24T12:44:11.753005
acct-okt-ID-0169-6e7d9e,ID-0169,okta,hannah.robinson,Hannah Robinson,rgilbert@example.org,human,Legal,Compliance Manager,ID-0055,active,active,2026-06-04T12:44:11.753005,16,True,False,2025-02-21T12:44:11.753005
acct-aws-ID-0169-07f1d7,ID-0169,aws_iam,hrobinson,Hannah Robinson,rgilbert@example.org,human,Legal,Compliance Manager,ID-0055,active,active,2026-06-13T22:44:11.753005,6,True,False,2025-07-08T12:44:11.753005
